sa4_name_2016,sa4_code,anzsco,unempratemvmt,score00,averageannualmvmt20132016mvmt,score0001,housepiceandrentpurchaseprice,weeklyrentprice,purchasescore,rentscore,incomemedian,score,occunemp,occempscore,patentsincreasepat,increasetrade,increasenewbusiness,scorepatents,scoretrademarks,scoreentries,unemprate,unempscore,total_businesses2013,total_business2014,increasetotalbus201314,incbus_score,sa4_name_2016,nswscore,state,propjvinc201316,jv_score,priorityoccup_score,occupunemprate,occunempscore,numbus_industry201315mvmt,_201315score
Cairns,306,81,7.721909168,1,1.603393883,2,422.5,390,2,1,61500,2,,,6.666666667,-7.736389685,12.4621376,3,1,0,8.852595605,0,20579,20617,0.184654259,0,Cairns,,3,-11.03633917,0,0,4.221832029,0,-4.014167651,0
Cairns,306,82,7.721909168,1,1.603393883,2,422.5,390,2,1,61500,2,,,6.666666667,-7.736389685,12.4621376,3,1,0,8.852595605,0,20579,20617,0.184654259,0,Cairns,,3,45.06699147,0,0,9.669092211,0,-4.014167651,0
Cairns,306,83,7.721909168,1,1.603393883,2,422.5,390,2,1,61500,2,,,6.666666667,-7.736389685,12.4621376,3,1,0,8.852595605,0,20579,20617,0.184654259,0,Cairns,,3,27.98434442,0,0,8.266811991,0,-4.014167651,0
Cairns,306,84,7.721909168,1,1.603393883,2,422.5,390,2,1,61500,2,,,6.666666667,-7.736389685,12.4621376,3,1,0,8.852595605,0,20579,20617,0.184654259,0,Cairns,,3,2.891933029,0,0,9.126929767,0,-4.014167651,0
Cairns,306,85,7.721909168,1,1.603393883,2,422.5,390,2,1,61500,2,,,6.666666667,-7.736389685,12.4621376,3,1,0,8.852595605,0,20579,20617,0.184654259,0,Cairns,,3,-31.27962085,1,0,8.510808249,0,-4.014167651,0
Cairns,306,89,7.721909168,1,1.603393883,2,422.5,390,2,1,61500,2,,,6.666666667,-7.736389685,12.4621376,3,1,0,8.852595605,0,20579,20617,0.184654259,0,Cairns,,3,13.79690949,0,0,7.064066995,0,-4.014167651,0
Darling Downs - Maranoa,307,11,10.1830106,1,17.92081892,3,197,240,3,3,55600,1,,,-9.090909091,4.081632653,17.44529864,2,2,2,0,0,17435,17821,2.213937482,3,Darling Downs - Maranoa,,3,57.23938224,1,0,2.151262671,3,0.716845878,3
Darling Downs - Maranoa,307,12,10.1830106,1,17.92081892,3,197,240,3,3,55600,1,,,-9.090909091,4.081632653,17.44529864,2,2,2,0,0,17435,17821,2.213937482,3,Darling Downs - Maranoa,,3,199.850075,2,1,2.358500091,3,0.716845878,3
Darling Downs - Maranoa,307,13,10.1830106,1,17.92081892,3,197,240,3,3,55600,1,,,-9.090909091,4.081632653,17.44529864,2,2,2,0,0,17435,17821,2.213937482,3,Darling Downs - Maranoa,,3,1,1,1,2.358500091,3,0.716845878,3
Darling Downs - Maranoa,307,14,10.1830106,1,17.92081892,3,197,240,3,3,55600,1,,,-9.090909091,4.081632653,17.44529864,2,2,2,0,0,17435,17821,2.213937482,3,Darling Downs - Maranoa,,3,1,1,0,3.638337789,1,0.716845878,3
Darling Downs - Maranoa,307,21,10.1830106,1,17.92081892,3,197,240,3,3,55600,1,,,-9.090909091,4.081632653,17.44529864,2,2,2,0,0,17435,17821,2.213937482,3,Darling Downs - Maranoa,,3,8.302583026,1,0,3.328640057,1,0.716845878,3
Darling Downs - Maranoa,307,22,10.1830106,1,17.92081892,3,197,240,3,3,55600,1,,,-9.090909091,4.081632653,17.44529864,2,2,2,0,0,17435,17821,2.213937482,3,Darling Downs - Maranoa,,3,1,0,0,2.558283037,2,0.716845878,3
Darling Downs - Maranoa,307,23,10.1830106,1,17.92081892,3,197,240,3,3,55600,1,,,-9.090909091,4.081632653,17.44529864,2,2,2,0,0,17435,17821,2.213937482,3,Darling Downs - Maranoa,,3,-53.35832552,0,2,2.560545903,2,0.716845878,3
Darling Downs - Maranoa,307,24,10.1830106,1,17.92081892,3,197,240,3,3,55600,1,,,-9.090909091,4.081632653,17.44529864,2,2,2,0,0,17435,17821,2.213937482,3,Darling Downs - Maranoa,,3,29.06976744,0,1,1.339219767,3,0.716845878,3
Darling Downs - Maranoa,307,25,10.1830106,1,17.92081892,3,197,240,3,3,55600,1,,,-9.090909091,4.081632653,17.44529864,2,2,2,0,0,17435,17821,2.213937482,3,Darling Downs - Maranoa,,3,88.04831532,3,0,0.885336988,3,0.716845878,3
Darling Downs - Maranoa,307,26,10.1830106,1,17.92081892,3,197,240,3,3,55600,1,,,-9.090909091,4.081632653,17.44529864,2,2,2,0,0,17435,17821,2.213937482,3,Darling Downs - Maranoa,,3,15.66820276,2,1,3.365465829,1,0.716845878,3
Darling Downs - Maranoa,307,27,10.1830106,1,17.92081892,3,197,240,3,3,55600,1,,,-9.090909091,4.081632653,17.44529864,2,2,2,0,0,17435,17821,2.213937482,3,Darling Downs - Maranoa,,3,14.64672512,0,0,2.943469842,1,0.716845878,3
Darling Downs - Maranoa,307,31,10.1830106,1,17.92081892,3,197,240,3,3,55600,1,,,-9.090909091,4.081632653,17.44529864,2,2,2,0,0,17435,17821,2.213937482,3,Darling Downs - Maranoa,,3,-26.03898492,0,1,2.928622025,2,0.716845878,3
Darling Downs - Maranoa,307,32,10.1830106,1,17.92081892,3,197,240,3,3,55600,1,,,-9.090909091,4.081632653,17.44529864,2,2,2,0,0,17435,17821,2.213937482,3,Darling Downs - Maranoa,,3,-41.32524026,0,1,4.765344804,0,0.716845878,3
Darling Downs - Maranoa,307,33,10.1830106,1,17.92081892,3,197,240,3,3,55600,1,,,-9.090909091,4.081632653,17.44529864,2,2,2,0,0,17435,17821,2.213937482,3,Darling Downs - Maranoa,,3,-19.76351351,0,0,3.70471579,1,0.716845878,3
Darling Downs - Maranoa,307,34,10.1830106,1,17.92081892,3,197,240,3,3,55600,1,,,-9.090909091,4.081632653,17.44529864,2,2,2,0,0,17435,17821,2.213937482,3,Darling Downs - Maranoa,,3,-32.62806236,0,0,2.292006884,3,0.716845878,3
Darling Downs - Maranoa,307,35,10.1830106,1,17.92081892,3,197,240,3,3,55600,1,,,-9.090909091,4.081632653,17.44529864,2,2,2,0,0,17435,17821,2.213937482,3,Darling Downs - Maranoa,,3,-15.24008351,1,0,5.352107223,0,0.716845878,3
Darling Downs - Maranoa,307,36,10.1830106,1,17.92081892,3,197,240,3,3,55600,1,,,-9.090909091,4.081632653,17.44529864,2,2,2,0,0,17435,17821,2.213937482,3,Darling Downs - Maranoa,,3,36.17391304,2,0,5.148321511,0,0.716845878,3
Darling Downs - Maranoa,307,39,10.1830106,1,17.92081892,3,197,240,3,3,55600,1,,,-9.090909091,4.081632653,17.44529864,2,2,2,0,0,17435,17821,2.213937482,3,Darling Downs - Maranoa,,3,34.45585216,2,1,1.617303478,3,0.716845878,3
Darling Downs - Maranoa,307,41,10.1830106,1,17.92081892,3,197,240,3,3,55600,1,,,-9.090909091,4.081632653,17.44529864,2,2,2,0,0,17435,17821,2.213937482,3,Darling Downs - Maranoa,,3,89.5140665,2,2,1.564903596,3,0.716845878,3
Darling Downs - Maranoa,307,42,10.1830106,1,17.92081892,3,197,240,3,3,55600,1,,,-9.090909091,4.081632653,17.44529864,2,2,2,0,0,17435,17821,2.213937482,3,Darling Downs - Maranoa,,3,54.26497278,1,0,2.533869824,2,0.716845878,3
Darling Downs - Maranoa,307,43,10.1830106,1,17.92081892,3,197,240,3,3,55600,1,,,-9.090909091,4.081632653,17.44529864,2,2,2,0,0,17435,17821,2.213937482,3,Darling Downs - Maranoa,,3,48.80952381,3,0,7.938729084,0,0.716845878,3
Darling Downs - Maranoa,307,44,10.1830106,1,17.92081892,3,197,240,3,3,55600,1,,,-9.090909091,4.081632653,17.44529864,2,2,2,0,0,17435,17821,2.213937482,3,Darling Downs - Maranoa,,3,2.4,0,0,2.675435049,2,0.716845878,3
Darling Downs - Maranoa,307,45,10.1830106,1,17.92081892,3,197,240,3,3,55600,1,,,-9.090909091,4.081632653,17.44529864,2,2,2,0,0,17435,17821,2.213937482,3,Darling Downs - Maranoa,,3,-7.454017425,1,0,5.412017821,0,0.716845878,3
Darling Downs - Maranoa,307,51,10.1830106,1,17.92081892,3,197,240,3,3,55600,1,,,-9.090909091,4.081632653,17.44529864,2,2,2,0,0,17435,17821,2.213937482,3,Darling Downs - Maranoa,,3,-23.04469274,0,0,3.686417419,1,0.716845878,3
Darling Downs - Maranoa,307,52,10.1830106,1,17.92081892,3,197,240,3,3,55600,1,,,-9.090909091,4.081632653,17.44529864,2,2,2,0,0,17435,17821,2.213937482,3,Darling Downs - Maranoa,,3,-23.04469274,0,0,2.942773391,2,0.716845878,3
Darling Downs - Maranoa,307,53,10.1830106,1,17.92081892,3,197,240,3,3,55600,1,,,-9.090909091,4.081632653,17.44529864,2,2,2,0,0,17435,17821,2.213937482,3,Darling Downs - Maranoa,,3,-23.04469274,0,0,3.589054664,1,0.716845878,3
Darling Downs - Maranoa,307,54,10.1830106,1,17.92081892,3,197,240,3,3,55600,1,,,-9.090909091,4.081632653,17.44529864,2,2,2,0,0,17435,17821,2.213937482,3,Darling Downs - Maranoa,,3,-30.28391167,0,0,5.079699718,0,0.716845878,3
Darling Downs - Maranoa,307,55,10.1830106,1,17.92081892,3,197,240,3,3,55600,1,,,-9.090909091,4.081632653,17.44529864,2,2,2,0,0,17435,17821,2.213937482,3,Darling Downs - Maranoa,,3,2.408759124,1,0,2.370267513,2,0.716845878,3
Darling Downs - Maranoa,307,56,10.1830106,1,17.92081892,3,197,240,3,3,55600,1,,,-9.090909091,4.081632653,17.44529864,2,2,2,0,0,17435,17821,2.213937482,3,Darling Downs - Maranoa,,3,-60.90225564,0,0,4.89459415,0,0.716845878,3
Darling Downs - Maranoa,307,59,10.1830106,1,17.92081892,3,197,240,3,3,55600,1,,,-9.090909091,4.081632653,17.44529864,2,2,2,0,0,17435,17821,2.213937482,3,Darling Downs - Maranoa,,3,7.042253521,0,0,3.815662488,0,0.716845878,3
Darling Downs - Maranoa,307,61,10.1830106,1,17.92081892,3,197,240,3,3,55600,1,,,-9.090909091,4.081632653,17.44529864,2,2,2,0,0,17435,17821,2.213937482,3,Darling Downs - Maranoa,,3,10.66513761,2,0,2.442303921,2,0.716845878,3
Darling Downs - Maranoa,307,62,10.1830106,1,17.92081892,3,197,240,3,3,55600,1,,,-9.090909091,4.081632653,17.44529864,2,2,2,0,0,17435,17821,2.213937482,3,Darling Downs - Maranoa,,3,-18.27209533,0,0,6.286922453,0,0.716845878,3
Darling Downs - Maranoa,307,63,10.1830106,1,17.92081892,3,197,240,3,3,55600,1,,,-9.090909091,4.081632653,17.44529864,2,2,2,0,0,17435,17821,2.213937482,3,Darling Downs - Maranoa,,3,29.03225806,3,0,6.346356801,0,0.716845878,3
Darling Downs - Maranoa,307,71,10.1830106,1,17.92081892,3,197,240,3,3,55600,1,,,-9.090909091,4.081632653,17.44529864,2,2,2,0,0,17435,17821,2.213937482,3,Darling Downs - Maranoa,,3,-36.16780045,0,0,6.272954518,0,0.716845878,3
Darling Downs - Maranoa,307,72,10.1830106,1,17.92081892,3,197,240,3,3,55600,1,,,-9.090909091,4.081632653,17.44529864,2,2,2,0,0,17435,17821,2.213937482,3,Darling Downs - Maranoa,,3,-40.01473839,0,0,6.116939796,0,0.716845878,3
Darling Downs - Maranoa,307,73,10.1830106,1,17.92081892,3,197,240,3,3,55600,1,,,-9.090909091,4.081632653,17.44529864,2,2,2,0,0,17435,17821,2.213937482,3,Darling Downs - Maranoa,,3,-40.01473839,0,0,3.444264851,1,0.716845878,3
Darling Downs - Maranoa,307,74,10.1830106,1,17.92081892,3,197,240,3,3,55600,1,,,-9.090909091,4.081632653,17.44529864,2,2,2,0,0,17435,17821,2.213937482,3,Darling Downs - Maranoa,,3,-45.10121457,0,0,7.134051693,0,0.716845878,3
Darling Downs - Maranoa,307,81,10.1830106,1,17.92081892,3,197,240,3,3,55600,1,,,-9.090909091,4.081632653,17.44529864,2,2,2,0,0,17435,17821,2.213937482,3,Darling Downs - Maranoa,,3,-44.96919918,0,0,4.221832029,0,0.716845878,3
Darling Downs - Maranoa,307,82,10.1830106,1,17.92081892,3,197,240,3,3,55600,1,,,-9.090909091,4.081632653,17.44529864,2,2,2,0,0,17435,17821,2.213937482,3,Darling Downs - Maranoa,,3,-3.578154426,1,0,9.669092211,0,0.716845878,3
Darling Downs - Maranoa,307,83,10.1830106,1,17.92081892,3,197,240,3,3,55600,1,,,-9.090909091,4.081632653,17.44529864,2,2,2,0,0,17435,17821,2.213937482,3,Darling Downs - Maranoa,,3,-22.61306533,1,0,8.266811991,0,0.716845878,3
Darling Downs - Maranoa,307,84,10.1830106,1,17.92081892,3,197,240,3,3,55600,1,,,-9.090909091,4.081632653,17.44529864,2,2,2,0,0,17435,17821,2.213937482,3,Darling Downs - Maranoa,,3,-9.828393136,1,0,9.126929767,0,0.716845878,3
Darling Downs - Maranoa,307,85,10.1830106,1,17.92081892,3,197,240,3,3,55600,1,,,-9.090909091,4.081632653,17.44529864,2,2,2,0,0,17435,17821,2.213937482,3,Darling Downs - Maranoa,,3,-7.957957958,2,0,8.510808249,0,0.716845878,3
Darling Downs - Maranoa,307,89,10.1830106,1,17.92081892,3,197,240,3,3,55600,1,,,-9.090909091,4.081632653,17.44529864,2,2,2,0,0,17435,17821,2.213937482,3,Darling Downs - Maranoa,,3,-37.25099602,0,0,7.064066995,0,0.716845878,3
Fitzroy,308,11,10.1830106,1,-0.486864555,2,310,323,2,2,81800,2,,,-39.47368421,9.782608696,10.78775715,0,3,0,3.262424611,2,16472,16537,0.394609034,1,Fitzroy,,3,57.23938224,2,0,2.151262671,3,-3.125,1
Fitzroy,308,12,10.1830106,1,-0.486864555,2,310,323,2,2,81800,2,,,-39.47368421,9.782608696,10.78775715,0,3,0,3.262424611,2,16472,16537,0.394609034,1,Fitzroy,,3,199.850075,2,1,2.358500091,3,-3.125,1
Fitzroy,308,13,10.1830106,1,-0.486864555,2,310,323,2,2,81800,2,,,-39.47368421,9.782608696,10.78775715,0,3,0,3.262424611,2,16472,16537,0.394609034,1,Fitzroy,,3,1,1,1,2.358500091,3,-3.125,1
Fitzroy,308,14,10.1830106,1,-0.486864555,2,310,323,2,2,81800,2,,,-39.47368421,9.782608696,10.78775715,0,3,0,3.262424611,2,16472,16537,0.394609034,1,Fitzroy,,3,1,0,0,3.638337789,1,-3.125,1
Fitzroy,308,21,10.1830106,1,-0.486864555,2,310,323,2,2,81800,2,,,-39.47368421,9.782608696,10.78775715,0,3,0,3.262424611,2,16472,16537,0.394609034,1,Fitzroy,,3,8.302583026,1,0,3.328640057,1,-3.125,1
Fitzroy,308,22,10.1830106,1,-0.486864555,2,310,323,2,2,81800,2,,,-39.47368421,9.782608696,10.78775715,0,3,0,3.262424611,2,16472,16537,0.394609034,1,Fitzroy,,3,1,1,0,2.558283037,2,-3.125,1
Fitzroy,308,23,10.1830106,1,-0.486864555,2,310,323,2,2,81800,2,,,-39.47368421,9.782608696,10.78775715,0,3,0,3.262424611,2,16472,16537,0.394609034,1,Fitzroy,,3,-53.35832552,0,2,2.560545903,2,-3.125,1
Fitzroy,308,24,10.1830106,1,-0.486864555,2,310,323,2,2,81800,2,,,-39.47368421,9.782608696,10.78775715,0,3,0,3.262424611,2,16472,16537,0.394609034,1,Fitzroy,,3,29.06976744,1,1,1.339219767,3,-3.125,1
Fitzroy,308,25,10.1830106,1,-0.486864555,2,310,323,2,2,81800,2,,,-39.47368421,9.782608696,10.78775715,0,3,0,3.262424611,2,16472,16537,0.394609034,1,Fitzroy,,3,88.04831532,0,0,0.885336988,3,-3.125,1
Fitzroy,308,26,10.1830106,1,-0.486864555,2,310,323,2,2,81800,2,,,-39.47368421,9.782608696,10.78775715,0,3,0,3.262424611,2,16472,16537,0.394609034,1,Fitzroy,,3,15.66820276,2,1,3.365465829,1,-3.125,1
Fitzroy,308,27,10.1830106,1,-0.486864555,2,310,323,2,2,81800,2,,,-39.47368421,9.782608696,10.78775715,0,3,0,3.262424611,2,16472,16537,0.394609034,1,Fitzroy,,3,14.64672512,1,0,2.943469842,1,-3.125,1
Fitzroy,308,31,10.1830106,1,-0.486864555,2,310,323,2,2,81800,2,,,-39.47368421,9.782608696,10.78775715,0,3,0,3.262424611,2,16472,16537,0.394609034,1,Fitzroy,,3,-26.03898492,0,1,2.928622025,2,-3.125,1
Fitzroy,308,32,10.1830106,1,-0.486864555,2,310,323,2,2,81800,2,,,-39.47368421,9.782608696,10.78775715,0,3,0,3.262424611,2,16472,16537,0.394609034,1,Fitzroy,,3,-41.32524026,0,1,4.765344804,0,-3.125,1
Fitzroy,308,33,10.1830106,1,-0.486864555,2,310,323,2,2,81800,2,,,-39.47368421,9.782608696,10.78775715,0,3,0,3.262424611,2,16472,16537,0.394609034,1,Fitzroy,,3,-19.76351351,0,0,3.70471579,1,-3.125,1
Fitzroy,308,34,10.1830106,1,-0.486864555,2,310,323,2,2,81800,2,,,-39.47368421,9.782608696,10.78775715,0,3,0,3.262424611,2,16472,16537,0.394609034,1,Fitzroy,,3,-32.62806236,1,0,2.292006884,3,-3.125,1
Fitzroy,308,35,10.1830106,1,-0.486864555,2,310,323,2,2,81800,2,,,-39.47368421,9.782608696,10.78775715,0,3,0,3.262424611,2,16472,16537,0.394609034,1,Fitzroy,,3,-15.24008351,0,0,5.352107223,0,-3.125,1
Fitzroy,308,36,10.1830106,1,-0.486864555,2,310,323,2,2,81800,2,,,-39.47368421,9.782608696,10.78775715,0,3,0,3.262424611,2,16472,16537,0.394609034,1,Fitzroy,,3,36.17391304,0,0,5.148321511,0,-3.125,1
Fitzroy,308,39,10.1830106,1,-0.486864555,2,310,323,2,2,81800,2,,,-39.47368421,9.782608696,10.78775715,0,3,0,3.262424611,2,16472,16537,0.394609034,1,Fitzroy,,3,34.45585216,0,1,1.617303478,3,-3.125,1
Fitzroy,308,41,10.1830106,1,-0.486864555,2,310,323,2,2,81800,2,,,-39.47368421,9.782608696,10.78775715,0,3,0,3.262424611,2,16472,16537,0.394609034,1,Fitzroy,,3,89.5140665,1,2,1.564903596,3,-3.125,1
Fitzroy,308,42,10.1830106,1,-0.486864555,2,310,323,2,2,81800,2,,,-39.47368421,9.782608696,10.78775715,0,3,0,3.262424611,2,16472,16537,0.394609034,1,Fitzroy,,3,54.26497278,2,0,2.533869824,2,-3.125,1
Fitzroy,308,43,10.1830106,1,-0.486864555,2,310,323,2,2,81800,2,,,-39.47368421,9.782608696,10.78775715,0,3,0,3.262424611,2,16472,16537,0.394609034,1,Fitzroy,,3,48.80952381,1,0,7.938729084,0,-3.125,1
Fitzroy,308,44,10.1830106,1,-0.486864555,2,310,323,2,2,81800,2,,,-39.47368421,9.782608696,10.78775715,0,3,0,3.262424611,2,16472,16537,0.394609034,1,Fitzroy,,3,2.4,2,0,2.675435049,2,-3.125,1
Fitzroy,308,45,10.1830106,1,-0.486864555,2,310,323,2,2,81800,2,,,-39.47368421,9.782608696,10.78775715,0,3,0,3.262424611,2,16472,16537,0.394609034,1,Fitzroy,,3,-7.454017425,1,0,5.412017821,0,-3.125,1
Fitzroy,308,51,10.1830106,1,-0.486864555,2,310,323,2,2,81800,2,,,-39.47368421,9.782608696,10.78775715,0,3,0,3.262424611,2,16472,16537,0.394609034,1,Fitzroy,,3,-23.04469274,0,0,3.686417419,1,-3.125,1
Fitzroy,308,52,10.1830106,1,-0.486864555,2,310,323,2,2,81800,2,,,-39.47368421,9.782608696,10.78775715,0,3,0,3.262424611,2,16472,16537,0.394609034,1,Fitzroy,,3,-23.04469274,0,0,2.942773391,2,-3.125,1
Fitzroy,308,53,10.1830106,1,-0.486864555,2,310,323,2,2,81800,2,,,-39.47368421,9.782608696,10.78775715,0,3,0,3.262424611,2,16472,16537,0.394609034,1,Fitzroy,,3,-23.04469274,0,0,3.589054664,1,-3.125,1
Fitzroy,308,54,10.1830106,1,-0.486864555,2,310,323,2,2,81800,2,,,-39.47368421,9.782608696,10.78775715,0,3,0,3.262424611,2,16472,16537,0.394609034,1,Fitzroy,,3,-30.28391167,0,0,5.079699718,0,-3.125,1
Fitzroy,308,55,10.1830106,1,-0.486864555,2,310,323,2,2,81800,2,,,-39.47368421,9.782608696,10.78775715,0,3,0,3.262424611,2,16472,16537,0.394609034,1,Fitzroy,,3,2.408759124,0,0,2.370267513,2,-3.125,1
Fitzroy,308,56,10.1830106,1,-0.486864555,2,310,323,2,2,81800,2,,,-39.47368421,9.782608696,10.78775715,0,3,0,3.262424611,2,16472,16537,0.394609034,1,Fitzroy,,3,-60.90225564,0,0,4.89459415,0,-3.125,1
Fitzroy,308,59,10.1830106,1,-0.486864555,2,310,323,2,2,81800,2,,,-39.47368421,9.782608696,10.78775715,0,3,0,3.262424611,2,16472,16537,0.394609034,1,Fitzroy,,3,7.042253521,2,0,3.815662488,0,-3.125,1
Fitzroy,308,61,10.1830106,1,-0.486864555,2,310,323,2,2,81800,2,,,-39.47368421,9.782608696,10.78775715,0,3,0,3.262424611,2,16472,16537,0.394609034,1,Fitzroy,,3,10.66513761,0,0,2.442303921,2,-3.125,1
Fitzroy,308,62,10.1830106,1,-0.486864555,2,310,323,2,2,81800,2,,,-39.47368421,9.782608696,10.78775715,0,3,0,3.262424611,2,16472,16537,0.394609034,1,Fitzroy,,3,-18.27209533,0,0,6.286922453,0,-3.125,1
Fitzroy,308,63,10.1830106,1,-0.486864555,2,310,323,2,2,81800,2,,,-39.47368421,9.782608696,10.78775715,0,3,0,3.262424611,2,16472,16537,0.394609034,1,Fitzroy,,3,29.03225806,2,0,6.346356801,0,-3.125,1
Fitzroy,308,71,10.1830106,1,-0.486864555,2,310,323,2,2,81800,2,,,-39.47368421,9.782608696,10.78775715,0,3,0,3.262424611,2,16472,16537,0.394609034,1,Fitzroy,,3,-36.16780045,0,0,6.272954518,0,-3.125,1
Fitzroy,308,72,10.1830106,1,-0.486864555,2,310,323,2,2,81800,2,,,-39.47368421,9.782608696,10.78775715,0,3,0,3.262424611,2,16472,16537,0.394609034,1,Fitzroy,,3,-40.01473839,0,0,6.116939796,0,-3.125,1
Fitzroy,308,73,10.1830106,1,-0.486864555,2,310,323,2,2,81800,2,,,-39.47368421,9.782608696,10.78775715,0,3,0,3.262424611,2,16472,16537,0.394609034,1,Fitzroy,,3,-40.01473839,0,0,3.444264851,1,-3.125,1
Fitzroy,308,74,10.1830106,1,-0.486864555,2,310,323,2,2,81800,2,,,-39.47368421,9.782608696,10.78775715,0,3,0,3.262424611,2,16472,16537,0.394609034,1,Fitzroy,,3,-45.10121457,0,0,7.134051693,0,-3.125,1
Fitzroy,308,81,10.1830106,1,-0.486864555,2,310,323,2,2,81800,2,,,-39.47368421,9.782608696,10.78775715,0,3,0,3.262424611,2,16472,16537,0.394609034,1,Fitzroy,,3,-44.96919918,0,0,4.221832029,0,-3.125,1
Fitzroy,308,82,10.1830106,1,-0.486864555,2,310,323,2,2,81800,2,,,-39.47368421,9.782608696,10.78775715,0,3,0,3.262424611,2,16472,16537,0.394609034,1,Fitzroy,,3,-3.578154426,0,0,9.669092211,0,-3.125,1
Fitzroy,308,83,10.1830106,1,-0.486864555,2,310,323,2,2,81800,2,,,-39.47368421,9.782608696,10.78775715,0,3,0,3.262424611,2,16472,16537,0.394609034,1,Fitzroy,,3,-22.61306533,0,0,8.266811991,0,-3.125,1
Fitzroy,308,84,10.1830106,1,-0.486864555,2,310,323,2,2,81800,2,,,-39.47368421,9.782608696,10.78775715,0,3,0,3.262424611,2,16472,16537,0.394609034,1,Fitzroy,,3,-9.828393136,0,0,9.126929767,0,-3.125,1
Fitzroy,308,85,10.1830106,1,-0.486864555,2,310,323,2,2,81800,2,,,-39.47368421,9.782608696,10.78775715,0,3,0,3.262424611,2,16472,16537,0.394609034,1,Fitzroy,,3,-7.957957958,1,0,8.510808249,0,-3.125,1
Fitzroy,308,89,10.1830106,1,-0.486864555,2,310,323,2,2,81800,2,,,-39.47368421,9.782608696,10.78775715,0,3,0,3.262424611,2,16472,16537,0.394609034,1,Fitzroy,,3,-37.25099602,0,0,7.064066995,0,-3.125,1
Gold Coast,309,11,5.973648973,2,1.878543902,2,505,440,1,1,68300,2,,,-16.44295302,-4.518211157,19.04342354,1,1,2,3.340340375,2,54855,55829,1.775590192,2,Gold Coast,,3,112.6279863,3,0,2.151262671,3,-1.341781588,1
Gold Coast,309,12,5.973648973,2,1.878543902,2,505,440,1,1,68300,2,,,-16.44295302,-4.518211157,19.04342354,1,1,2,3.340340375,2,54855,55829,1.775590192,2,Gold Coast,,3,199.850075,1,1,2.358500091,3,-1.341781588,1
Gold Coast,309,13,5.973648973,2,1.878543902,2,505,440,1,1,68300,2,,,-16.44295302,-4.518211157,19.04342354,1,1,2,3.340340375,2,54855,55829,1.775590192,2,Gold Coast,,3,52.88429476,3,1,2.358500091,3,-1.341781588,1
Gold Coast,309,14,5.973648973,2,1.878543902,2,505,440,1,1,68300,2,,,-16.44295302,-4.518211157,19.04342354,1,1,2,3.340340375,2,54855,55829,1.775590192,2,Gold Coast,,3,85.61565017,3,0,3.638337789,1,-1.341781588,1
Gold Coast,309,21,5.973648973,2,1.878543902,2,505,440,1,1,68300,2,,,-16.44295302,-4.518211157,19.04342354,1,1,2,3.340340375,2,54855,55829,1.775590192,2,Gold Coast,,3,51.90380762,2,0,3.328640057,1,-1.341781588,1
Gold Coast,309,22,5.973648973,2,1.878543902,2,505,440,1,1,68300,2,,,-16.44295302,-4.518211157,19.04342354,1,1,2,3.340340375,2,54855,55829,1.775590192,2,Gold Coast,,3,71.06816962,3,0,2.558283037,2,-1.341781588,1
Gold Coast,309,23,5.973648973,2,1.878543902,2,505,440,1,1,68300,2,,,-16.44295302,-4.518211157,19.04342354,1,1,2,3.340340375,2,54855,55829,1.775590192,2,Gold Coast,,3,46.10829103,3,2,2.560545903,2,-1.341781588,1
Gold Coast,309,24,5.973648973,2,1.878543902,2,505,440,1,1,68300,2,,,-16.44295302,-4.518211157,19.04342354,1,1,2,3.340340375,2,54855,55829,1.775590192,2,Gold Coast,,3,85.38461538,3,1,1.339219767,3,-1.341781588,1
Gold Coast,309,25,5.973648973,2,1.878543902,2,505,440,1,1,68300,2,,,-16.44295302,-4.518211157,19.04342354,1,1,2,3.340340375,2,54855,55829,1.775590192,2,Gold Coast,,3,104.6280023,3,0,0.885336988,3,-1.341781588,1
Gold Coast,309,26,5.973648973,2,1.878543902,2,505,440,1,1,68300,2,,,-16.44295302,-4.518211157,19.04342354,1,1,2,3.340340375,2,54855,55829,1.775590192,2,Gold Coast,,3,75.06887052,2,1,3.365465829,1,-1.341781588,1
Gold Coast,309,27,5.973648973,2,1.878543902,2,505,440,1,1,68300,2,,,-16.44295302,-4.518211157,19.04342354,1,1,2,3.340340375,2,54855,55829,1.775590192,2,Gold Coast,,3,64.47761194,2,0,2.943469842,1,-1.341781588,1
Gold Coast,309,31,5.973648973,2,1.878543902,2,505,440,1,1,68300,2,,,-16.44295302,-4.518211157,19.04342354,1,1,2,3.340340375,2,54855,55829,1.775590192,2,Gold Coast,,3,123.4482759,3,1,2.928622025,2,-1.341781588,1
Gold Coast,309,32,5.973648973,2,1.878543902,2,505,440,1,1,68300,2,,,-16.44295302,-4.518211157,19.04342354,1,1,2,3.340340375,2,54855,55829,1.775590192,2,Gold Coast,,3,-6.702412869,1,1,4.765344804,0,-1.341781588,1
